Location,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Kosovo (under UNSC res. 1244),71.38748280605228,72.84025676295278,74.37138927097662,76.00206327372764,77.75130674002752,79.60091701054561,81.49591930307199,83.48991288399817,85.61591013296653,87.88913342503439,90.3113709307657,92.74837230628152,95.08945437872536,97.45414947271894,99.97886290692342,102.7205868867492,105.69339752407151,108.91031636863823,111.34415405777166,112.92618065107747,114.58551123337918,116.7373223292068,119.35612104539202,122.0702430077946,124.99981659789088,128.1692801467217,131.57996331957818,135.20926180651077,139.04167812929848,143.03411279229712,147.16350298028428,150.9917927556167,154.34805135259057,157.65662540119212,161.10206327372765,164.69679046309034,168.45226960110045,172.45208619899128,175.87180192572214,178.4813388353966,180.9986244841816,183.89381017881703,187.04470426409904,190.06542870243007,193.0541953232462,196.01224209078404,198.8769830353049,201.49325997248968,190.64319119669875,171.62067858780375,165.29046309032557,166.89674461256303,167.76359468133884,167.48592388812472,167.15016047684549,166.74502521779002,166.26121045392023,165.71247134342045,165.14057771664375,164.57418615314077,164.02957359009628,164.32361302154976,165.66088950022925,166.63613021549747,165.88541953232462,163.13801008711602,161.55557083906464,162.13837689133425,162.10371389270978,160.93920220082532,160.60678587803758,159.69238881247134,157.53745988078862,155.89458963778085,154.49701971572674
Kuwait,8.640560107756201,8.892664721068583,9.156863845549443,9.433690649904593,9.7229487035582,10.445308115388931,11.629531933999326,12.742255023010438,14.04214838926928,15.687787630486026,17.45762711864407,19.41545066786396,21.60708272533393,24.003479627343136,26.55261533280952,29.24988775395667,32.13545291278482,35.250252553597484,38.59667190481535,42.06153889325401,45.40992255023011,48.55067908856213,51.65296329554384,54.86886855988326,58.27511505219441,62.00825008418453,66.15285104950051,70.6040520821641,75.22275227298238,79.89193512178696,84.45291278482433,88.86665170052756,93.30342911662363,97.89513413402176,102.18248400493884,106.31058480188574,110.70378269166012,115.22025479851834,119.8062352677068,124.4510326635986,94.5571051745426,75.84456729150297,91.75897968346617,93.84619485913122,93.40896845886182,94.37159052643396,97.10666180267144,100.33017173644627,103.50780110001122,106.63539678976316,109.70417555281176,112.70184644741272,115.61193736670782,118.41289707037826,121.07534515658324,125.53530138062634,132.71598944887194,140.750168369065,148.80573016051184,156.8910090919295,165.19090245818836,175.8230160511842,187.2839263665956,196.86530474800765,205.73386463127176,215.20114490964195,224.71495117297115,233.17344819845104,242.64157032214612,249.3093220338983,246.94937703445956,244.737989673364,257.57719721629815,271.56703894937704,276.93947132113595
Kyrgyzstan,9.130028675703858,9.319718456725756,9.51298488008342,9.71080031282586,9.917335766423358,10.137661626694474,10.373407194994789,10.62735662148071,10.901217413972889,11.205917622523462,11.55113920750782,11.932565172054224,12.342513034410844,12.769773201251304,13.2020385818561,13.634290928050053,14.064825338894682,14.49514598540146,14.926452033368092,15.353704379562044,15.772380083420227,16.170187695516162,16.548196037539103,16.91798748696559,17.278527111574558,17.629627215849844,17.97187174139729,18.32179874869656,18.68885818561001,19.06250521376434,19.44407455683003,19.83553441084463,20.24406412930136,20.67653023983316,21.060205943691344,21.38890250260688,21.734064129301355,22.09837069864442,22.46098540145985,22.84672054223149,23.25100886339937,23.62938477580813,23.98493482794578,24.12306047966632,24.23975495307612,24.57577945776851,24.93681699687174,25.27629562043796,25.588063086548487,25.90503910323253,26.1999244004171,26.44398070907195,26.674942648592285,26.900007820646508,27.12742961418144,27.353138686131388,27.541462460896767,27.70264859228363,27.85463764337852,28.14393899895725,28.63274504692388,29.168587069864444,29.700307612095934,30.22570125130344,30.75244786235662,31.29239833159541,31.8480787278415,32.43039363920751,33.06429614181439,33.85836809176225,34.745252867570386,35.56036757038582,36.26583941605839,36.879642857142855,37.466157455683
Lao People's Dem. Republic,7.298743500866551,7.475054159445407,7.652422010398613,7.832807625649913,8.016152512998266,8.202829289428076,8.39353986135182,8.588104419410746,8.786943240901213,8.988234402079723,9.191999566724435,9.401193674176776,9.618325389948009,9.839950173310225,10.064237435008666,10.2954917677643,10.53329506065858,10.778661178509532,11.032829289428076,11.295316291161178,11.56716637781629,11.84847487001733,12.13890814558059,12.437489168110918,12.73726603119584,13.02219020797227,13.279360918544194,13.513529029462738,13.742376516464471,13.987012564991334,14.265916377816293,14.58678726169844,14.94811958405546,15.342294194107453,15.761886915077987,16.20443890814558,16.66687391681109,17.14736568457539,17.6455849220104,18.15846403812825,18.682647313691508,19.21628032928943,19.75583405545927,20.299220103986134,20.837175043327555,21.35792461005199,21.86169194107452,22.3224068457539,22.73945407279029,23.14031412478336,23.53211655112652,23.923232235701903,24.310608752166377,24.68780329289428,25.050370450606582,25.43120883882149,25.837088388214905,26.24019280762565,26.64198006932409,27.04350953206239,27.44451473136915,27.844844020797225,28.24513864818024,28.64551343154246,29.043204072790296,29.469867850953207,29.93415294627383,30.40791594454073,30.88407712305026,31.35890597920277,31.83073006932409,32.29286611785096,32.75133232235702,33.21053942807626,33.66472703639515
Latin America and the Caribbean,8.279105061864025,8.496047787260231,8.721260012466361,8.95428310622422,9.195434426857233,9.444912437426405,9.702842324601486,9.96927190307818,10.24376348828387,10.527050164869411,10.819635319437696,11.121809664351693,11.432916919474328,11.75144379162938,12.076231082848407,12.40579809191238,12.739119738853798,13.0755186488169,13.414483194688808,13.756166541397755,14.099706642778727,14.446862280254711,14.799596150862715,15.157300776048794,15.519169325999313,15.884458526450754,16.2534415971865,16.6287752884968,17.01136178819264,17.39820192071978,17.78830865062093,18.178985505387026,18.57183938446647,18.971753480850637,19.376003812543495,19.78044873376422,20.183907162315744,20.58732766971799,20.99236383519454,21.39773428411384,21.804520497059663,22.20885873574984,22.610567462242678,23.00990425415588,23.40517753710006,23.799336007337704,24.190285958526253,24.57837652676419,24.966907937614504,25.351612026328574,25.724372581385644,26.08471066631876,26.43581498841197,26.778595581231297,27.11443199003481,27.44594047805616,27.773721146865824,28.10004050679433,28.4247807728276,28.74533389756977,29.059287237334978,29.37187613121971,29.68443490036582,29.993359234522742,30.298195757607814,30.595612663660475,30.885759293420183,31.16469268621677,31.43296451212036,31.688734916906053,31.91245479562153,32.096800728086066,32.28931779235652,32.51258757639002,32.73831614109648
Latvia,30.834203802208044,31.078390409307858,31.329406849116943,31.581122342391566,31.851680138846483,32.1478136500233,32.453846401079915,32.785045076895884,33.15750397737317,33.69890079868867,34.24834075240651,34.66611760168416,35.069744644607646,35.44765134105774,35.83264499333087,36.20232375014061,36.54923907628521,36.898428334967136,37.2392048467707,37.56674755331287,37.88643193469073,38.20002571231137,38.502161441175055,38.82210294566667,39.1629839137352,39.46470985263632,39.70201038134572,39.92812605460652,40.13309335176049,40.264290420557,40.364455943561474,40.49640831150465,40.68996577048548,40.93031963617079,41.18426085139891,41.44873607919392,41.77893036784676,42.19972841371109,42.622117408841824,42.82442508878783,42.74883089334212,42.56898131036367,42.0207707265335,41.20108634515564,40.51671300239446,39.94968422067591,39.49901971812879,39.10249570122294,38.732527680910216,38.42097481800504,38.059242772429975,37.576952126890255,37.14386038214923,36.784418339306086,36.38571681103058,35.99375672939399,35.6602760859434,35.366898613142205,34.99624760955855,34.42303983801244,33.71255242900992,33.10366079033217,32.69695630514086,32.34946245199029,32.04636251145001,31.78470760280907,31.49537981904961,31.21786362832854,30.97671428801003,30.762578944831024,30.551424622752183,30.301750044193035,30.229048483777134,30.250470053192345,30.081339290018803
Lebanon,131.90127077223852,135.63748778103616,139.5,143.50083088954057,147.6456989247312,151.91275659824046,156.319403714565,160.89193548387098,165.5476539589443,170.3587487781036,175.40625610948192,180.84887585532744,186.66446725317687,192.60175953079175,198.48900293255133,204.18675464320623,209.99613880742916,215.71168132942327,221.54134897360703,227.58152492668623,233.24672531769303,239.1313294232649,245.3302541544477,251.5087976539589,257.5938416422288,263.26397849462364,266.51700879765394,270.00542521994134,275.92194525904205,281.7825513196481,287.8556207233627,294.13299120234603,298.6247311827957,302.54115347018575,308.186119257087,314.5039589442815,322.6163734115347,330.9437438905181,337.6978983382209,344.6025904203324,351.43445747800587,358.64247311827955,366.3119257086999,373.4747800586511,380.2345063538612,387.1686217008798,394.4067448680352,401.6036168132942,408.7273704789834,415.9606060606061,423.2003421309873,430.2950146627566,436.3151515151515,442.3761974584555,449.5873900293255,456.60821114369503,464.43172043010753,473.5208699902248,481.46173020527857,488.0045454545455,492.79452590420334,498.1447214076246,511.8027370478984,561.4307429130009,620.4291788856304,632.694916911046,618.0898826979472,602.1630498533724,584.9579178885631,566.4314760508308,557.419110459433,558.9561583577713,561.5335777126099,564.3687683284458,567.5426686217008
Lesotho,19.08929512516469,19.442325428194994,19.82697628458498,20.23959156785244,20.68162055335968,21.1524209486166,21.65055994729908,22.22229907773386,22.869400527009223,23.548978919631093,24.25889328063241,24.994202898550725,25.751465744400527,26.52743741765481,27.32005928853755,28.132065217391304,29.047084980237155,30.104825428194992,31.228738471673253,32.38479907773386,33.57287549407115,34.790711462450595,36.03633069828722,37.30884387351779,38.61725955204216,39.97508234519104,41.27844202898551,42.48903162055336,43.7167325428195,44.99897891963109,46.32807971014493,47.69660737812912,49.10182806324111,50.54061264822134,52.00877799736495,53.50390316205534,54.87938076416337,56.106389986824766,57.30699934123847,58.479430171278,59.60790513833992,60.68440382081686,61.70205862977602,62.64140316205533,63.4949604743083,64.27656455862977,64.96767127799737,65.48519433465086,65.8118906455863,65.98265810276679,66.0050395256917,65.9042490118577,65.70088932806324,65.38400856389987,64.92519762845849,64.33056653491437,64.06661725955205,64.33690711462451,64.77406126482214,65.24647562582345,65.75266798418973,66.33758234519104,67.00772397891963,67.73728590250329,68.51413043478261,69.32185441370224,70.17200263504611,71.05107048748353,71.92368247694334,72.77356719367589,73.6405303030303,74.49084321475625,75.30008234519104,76.13544137022397,76.99020092226614
Liberia,9.540090323920266,9.721838662790695,9.914617940199337,10.116029900332226,10.327751245847177,10.552221760797345,10.788501868770764,11.035589700996676,11.28784779900332,11.550695598006644,11.830580357142855,12.123307724252491,12.427730481727576,12.743085548172758,13.068365863787376,13.40485361295681,13.74982350498339,14.103348214285717,14.467706602990033,14.842244601328904,15.227117940199337,15.615417358803986,16.01609219269103,16.44090012458472,16.88498754152824,17.34751868770764,17.826614410299005,18.334914867109635,18.87715427740864,19.442613164451828,20.029614825581397,20.62776681893688,21.232075373754157,21.87617836378737,22.56345514950166,23.26140988372093,23.967099252491693,24.680538828903654,25.404287790697676,26.1405523255814,23.08624377076412,20.312686877076413,21.51641922757475,22.37464700996678,22.320686254152825,22.520364410299003,23.175752699335547,25.05179609634552,27.721381852159467,29.294886835548173,30.39988060631229,31.305414244186046,32.13020660299004,32.38717296511628,32.7750363372093,34.271329941860465,36.24155419435216,38.09229132059801,39.66988683554817,40.93674730066445,42.13963870431893,43.82452761627907,45.40119912790698,46.41028343023256,47.38676806478405,48.374491279069765,49.37300664451827,50.341824127906975,51.336441029900335,52.36420784883721,53.46203799833887,54.602605897009965,55.78585963455149,57.02897632890365,58.27260174418605
Libya,0.6750160183940084,0.6833244043961394,0.6935215887383233,0.7059377830065422,0.7207838811405335,0.740590908711262,0.7653979422478728,0.7927786574139809,0.8228186646207668,0.8554869412802067,0.890640604510923,0.9281120130199416,0.9676422475149116,1.0085070498831283,1.0462314118021856,1.076254117950266,1.103129522884528,1.132443482213915,1.1650061627564283,1.2017037963295505,1.24244808787506,1.28477274164508,1.328059692232063,1.380620010285181,1.4510284584518058,1.5341600455316138,1.6234579685693455,1.7190886756815125,1.8211013853971905,1.92927446518848,2.0429433157657986,2.160536225433988,2.222151261366497,2.2186880666842463,2.2513053350499166,2.325945383540608,2.396735648175216,2.4637536854237982,2.528194461513497,2.5909349611442085,2.651977570668859,2.71113525967696,2.7683793919334114,2.8236789448501907,2.876770524723213,2.9273647862603345,2.9754199682853697,3.021504022794443,3.0668838048965577,3.1130197625817475,3.164913393286473,3.223747433179135,3.286252877046745,3.3524664150655235,3.422443231646858,3.495289935914492,3.5677235028320045,3.641800968620652,3.719984154616579,3.798290237788137,3.876534275783648,3.7842802580602055,3.6865140633743754,3.761267165334883,3.834422604012176,3.896806642174731,3.9566480212958135,4.020270576626389,4.086065309706848,4.146904184350536,4.203202127672268,4.256761432718569,4.3096367493577725,4.358470180730439,4.40343145618835
Liechtenstein,86.021875,87.496875,88.91875,90.4125,91.953125,93.55625,95.265625,97.11875,99.096875,101.0625,103.065625,105.371875,107.95625,110.625,113.403125,116.265625,119.1625,122.2125,125.503125,128.8875,132.146875,134.9625,137.453125,139.98125,142.515625,144.984375,147.41875,149.821875,152.175,154.509375,156.809375,159.134375,161.54375,163.984375,166.415625,168.803125,171.15,173.49375,175.921875,178.325,180.546875,182.990625,185.771875,188.5625,191.25625,193.95625,196.7,199.36875,201.978125,204.54375,206.95625,209.025,210.890625,212.875,214.928125,216.815625,218.596875,220.1625,221.521875,223.23125,224.990625,226.684375,228.721875,230.6875,232.265625,233.75,235.09375,236.565625,238.303125,240.25,242.29375,244.025,245.73125,247.4875,249.1875
Lithuania,38.85270915507577,39.265086791970745,39.70569776911898,40.1642180738091,40.63657558965842,41.12536529279316,41.63674326503889,42.18650293032689,42.780153622586674,43.47860941217802,44.21990226920681,44.91462129317641,45.5643713770141,46.16777119496655,46.771115121125504,47.35252551061146,47.9129525239137,48.47220580955271,49.02932722249725,49.55876622858147,50.077002922342345,50.63331789655228,51.179404672553936,51.679500487057055,52.16080867440635,52.6298446208141,53.09030516919244,53.54829050957346,53.97668513757366,54.3705146835726,54.748710496478814,55.13021989428466,55.5338384886859,55.97852956675875,56.43671452068795,56.88808067581163,57.3893821561457,57.92572779099663,58.6487999233484,59.023410676929466,59.00596445281934,59.10808674406349,59.04639817313681,58.769366506443525,58.36526085498475,57.92047396240878,57.48409479248176,57.06406796442088,56.65464460803884,56.25750946168218,55.89821305951678,55.46069210009422,54.99833123073729,54.53886076555788,53.92278947956756,53.05349643090976,52.215838137366056,51.60208236853452,51.076803308794176,50.514268376423246,49.46774245061561,48.36463007617253,47.72088436786382,47.2423068938535,46.84000574887019,46.40238897494451,45.81705019083055,45.18152856070648,44.75300618003545,44.6345155778413,44.64579773558391,44.62540521550279,44.98362370450807,45.5773462576452,45.65735935229396
Luxembourg,114.50559845559846,115.11969111969113,115.7918918918919,116.47992277992276,117.17413127413128,117.88108108108108,118.51660231660232,119.08861003861004,119.70598455598456,120.47664092664093,121.18822393822394,122.13976833976834,123.41756756756756,124.65173745173745,125.9584942084942,127.29826254826254,128.6011583011583,129.5434362934363,130.11853281853283,130.6034749034749,131.0162162162162,132.02934362934363,133.61872586872587,134.82664092664092,135.68552123552124,136.5561776061776,137.40212355212356,138.31833976833977,139.40019305019305,140.1135135135135,140.426833976834,140.72779922779924,140.94826254826256,141.1158301158301,141.27316602316603,141.56795366795367,142.2415057915058,143.16216216216216,144.31756756756758,145.70559845559845,147.37451737451738,149.35019305019304,151.3372586872587,153.35907335907336,155.44015444015443,157.61660231660233,159.75926640926642,161.7638996138996,163.7662162162162,165.98339768339767,168.39092664092664,170.5604247104247,172.3507722007722,174.45482625482626,176.9480694980695,179.67702702702704,182.5737451737452,185.4324324324324,188.79942084942084,192.35,195.91119691119687,200.2254826254826,204.9990347490348,209.7889961389961,214.77953667953668,219.8980694980695,225.29189189189188,230.30714285714285,234.78803088803087,239.44517374517372,243.4737451737452,247.21003861003865,252.2442084942085,256.79459459459457,259.85945945945946
Madagascar,6.799772256550847,6.973589494581424,7.151720107598037,7.335118039859401,7.523817667735199,7.717689220429876,7.917602420096426,8.1242301841714,8.337723768681409,8.558158801639753,8.784931118349247,9.01719248188795,9.254375682156086,9.496790965890048,9.745465327134127,10.002004142352549,10.268700315403192,10.547505564674845,10.83971759812305,11.146049725418749,11.46796208286424,11.80633728375115,12.159605187394185,12.52683247535644,12.907855859881916,13.302513772033103,13.710723708522762,14.132538093314656,14.568471712544795,15.018314870358116,15.479735130071589,15.948934762244432,16.427900721044352,16.91840682714702,17.41945272819464,17.932678177021117,18.454708273532773,18.98828883025808,19.54204230012289,20.11876777902869,20.7214551517287,21.35015254514047,22.00237111009892,22.68384138743028,23.399737020771923,24.151592055620966,24.94127914471592,25.76648733660482,26.62340601070824,27.501965468936653,28.388587045265083,29.27653039300785,30.165114860045204,31.062235839084213,31.981381758179428,32.93205768354833,33.91385109875472,34.923956032623174,35.96428381130811,37.03586228826305,38.12913569212523,39.22739023195455,40.32767211818596,41.439494151720105,42.565419090916905,43.70388624859272,44.861079933653606,46.04435325157487,47.25878702979572,48.50429103034574,49.76590809477565,51.03358227554379,52.31612595501852,53.62014541204376,54.94195721860793
Malawi,31.202935950588035,31.75909023606058,32.356570987393184,32.98963004484305,33.64845799136983,34.33605846518318,35.06322975717066,35.829358448261274,36.63536466706151,37.48370208985532,38.371837718927154,39.29619680175988,40.256224088332345,41.2525012691429,42.27626068195279,43.32173830273289,44.39806138421186,45.50947626702767,46.65214908198663,47.8168996954057,49.00947626702767,50.2520729334123,51.55337274727134,52.92259814705136,54.375766773838734,55.92019735172181,57.570268212200695,59.38513199086217,61.44905977663085,63.76120018614096,66.26543066249259,68.91926664692444,71.69471825027497,74.58022569591336,77.5531929520264,80.59595249175057,83.6204416617311,87.7101912175311,92.5761644386158,97.04945955664608,100.95875285557152,104.11441852102548,107.19053007868686,108.76580082917336,107.50585920974702,107.34957483712668,109.48713406379558,111.70609823166087,114.1475167103816,116.843683898807,119.67956256874524,122.61039956849142,125.64980116761149,128.83465183179626,132.2101806413402,135.79862403756664,139.59197584398004,143.5859950080379,147.8172592858956,152.25260174295624,156.80750274980963,161.4457917336492,166.14748498180896,170.93044568068365,175.79255859209746,180.70042939334968,185.6939990692952,190.7914692444369,195.95652127929608,201.21998477028512,206.5941228107285,212.02362721042388,217.5387934681445,223.20503532447756,229.03043827735004
Malaysia,18.561203774159186,19.04555471008979,19.549067113072592,20.06983107593973,20.61292953888297,21.183877644194187,21.78245472530817,22.41005022066657,23.018957540709177,23.606105615583623,24.2160919190382,24.84992390808096,25.50653325216862,26.182196012783443,26.870815705372088,27.5647785725156,28.259589103637197,28.936536295845382,29.600613300867447,30.27727134378329,30.98098310759397,31.72562319281692,32.49683609800639,33.284495510576775,34.091937300258714,34.916796530208494,35.763498706437375,36.63281996651956,37.52292649520621,38.435131639019936,39.51716024958149,40.78284279409527,42.10256581950997,43.48168467508751,44.92165271648151,46.42294475726678,47.96962258408157,49.54112463856338,51.123434789225385,52.70125399482575,54.27840815705372,55.82852990412418,57.32635063156293,58.81194490945062,60.32703089331913,61.87977020240451,63.46092527773551,65.05925582103181,66.67695175772333,68.28650281540101,69.90660782224927,71.60717851164206,73.36014761832294,75.11673109115812,76.87345152944758,78.63665043372394,80.40757571145944,82.1743676761528,83.91434789225384,85.60273169989347,87.21892101658804,88.75982042307108,90.28406939583016,91.84070765484704,93.42911733373916,95.0625399482575,96.75752701263126,98.48012326890884,100.17034545731242,101.78236341500534,103.1488616648912,104.34453964388982,105.6018657738548,106.91309694110484,108.22606452594736
Maldives,248.16,252.3766666666667,256.87666666666667,261.63666666666666,266.6616666666667,272.005,277.69166666666666,283.735,290.1433333333333,296.8566666666667,303.965,311.49833333333333,319.34,327.4066666666667,335.54,347.00666666666666,361.6883333333333,375.0916666666666,386.915,398.545,410.72833333333335,423.45,436.56,449.8416666666666,463.26166666666666,477.1933333333333,491.75166666666667,506.4333333333333,520.5283333333333,534.5333333333333,549.45,565.1083333333333,581.1083333333333,597.0933333333334,613.9933333333333,633.8966666666666,656.4516666666667,679.8133333333334,702.9483333333334,725.795,749.2066666666667,772.6716666666666,795.1433333333333,816.28,836.0733333333334,855.4966666666667,874.49,892.3583333333333,909.075,924.7066666666668,940.0616666666666,955.8916666666668,972.0533333333332,988.3033333333332,1004.7083333333334,1021.43,1046.17,1081.5966666666666,1120.5666666666666,1160.9166666666667,1202.64,1245.58,1289.3933333333334,1333.5683333333334,1378.7233333333334,1427.18,1477.6933333333334,1527.6233333333332,1576.995,1625.77,1673.7283333333332,1720.5116666666668,1747.0216666666668,1753.3133333333333,1759.33
Mali,3.8493275637400735,3.906523574197461,3.963614682959211,4.01970184971193,4.075521025414075,4.132088855014383,4.189491800457306,4.247805669608831,4.305451200222916,4.364597726583565,4.427630123177538,4.492974864570272,4.559877560052123,4.62764405543399,4.696092411837501,4.766050369204796,4.837119219138003,4.909814045353593,4.9852715560691365,5.062903318335669,5.143848089232005,5.227008908448684,5.31370196444816,5.40662232930937,5.503599029659315,5.603439628254616,5.704831624583057,5.811372409214958,5.925021103270802,6.044358255681492,6.171591719322401,6.304563633532482,6.441779149148903,6.584548717822634,6.727311730140388,6.863408977290422,6.991761119169965,7.114600185217056,7.239853219580557,7.375849252985191,7.522459616944902,7.673303747776986,7.829551545251149,7.994481187356068,8.168425818929839,8.34736024717462,8.52922741540252,8.72527639138167,8.949075963579443,9.20136577090453,9.473352920446816,9.762543538301411,10.070603758431064,10.395885067079718,10.738007195600686,11.095524057728714,11.465541841844304,11.84879035232218,12.244636081266032,12.650110638507115,13.067799277161754,13.497118071775708,13.897042673681968,14.30893139593014,14.768410247584391,15.23780886583237,15.72811570329211,16.23764372761619,16.75315278768061,17.26649497209451,17.795454396446456,18.348478925413254,18.90905514714921,19.47985764512084,20.061298240437964
Malta,935.4904761904762,953.8253968253968,967.9603174603176,982.0428571428572,996.0142857142856,1009.9650793650794,1023.6698412698412,1037.1238095238095,1045.7396825396825,1048.7396825396825,1050.2222222222222,1050.3126984126984,1049.1698412698413,1047.0015873015873,1043.7730158730158,1039.3587301587302,1033.8873015873016,1027.977777777778,1027.022222222222,1030.9619047619049,1034.9555555555555,1039.0238095238096,1043.2031746031746,1047.7857142857142,1052.9492063492064,1058.573015873016,1064.4,1070.3507936507935,1076.384126984127,1082.4476190476191,1088.4984126984127,1094.4507936507937,1100.45873015873,1106.6380952380953,1112.8603174603174,1119.2571428571428,1127.2269841269842,1136.763492063492,1146.7428571428572,1157.2111111111112,1167.9619047619049,1178.8301587301587,1189.8238095238096,1200.6888888888889,1210.9650793650794,1220.7920634920636,1230.5523809523809,1240.2507936507936,1250.0777777777778,1259.963492063492,1269.5079365079366,1278.6809523809525,1287.5063492063491,1295.9571428571428,1304.1190476190477,1312.1253968253968,1318.9031746031746,1324.4333333333334,1330.0603174603175,1335.8555555555556,1341.747619047619,1348.0269841269842,1354.3190476190475,1360.1666666666667,1379.315873015873,1412.636507936508,1445.298412698413,1485.404761904762,1538.2777777777778,1600.0492063492063,1645.1,1664.6873015873016,1676.8,1691.9238095238095,1713.0380952380951
Marshall Islands,72.2,72.84166666666667,73.41666666666667,73.94166666666666,74.39722222222223,74.90277777777777,75.38888888888889,75.76666666666667,76.69444444444444,78.86944444444444,81.68055555555556,84.55,87.52777777777777,90.56388888888888,93.625,96.68055555555556,99.59166666666668,103.63888888888889,110.34444444444443,118.35833333333332,125.16666666666669,129.8138888888889,133.29166666666666,136.5611111111111,140.53333333333333,145.29722222222222,150.11666666666667,155.03055555555557,160.05277777777778,165.2138888888889,170.96944444444443,177.87222222222223,185.5361111111111,193.39444444444445,201.46666666666667,209.7861111111111,218.2555555555556,226.82222222222225,235.11666666666667,242.14444444444445,247.9388888888889,253.15277777777777,257.7083333333333,261.6305555555556,265.06388888888887,268.14166666666665,270.97222222222223,273.6611111111111,276.2055555555556,278.89722222222224,281.7027777777778,284.0138888888889,285.69166666666666,286.8805555555556,287.73055555555555,288.3666666666667,288.84722222222223,289.0833333333333,289.05555555555554,288.9916666666667,289.1305555555556,288.375,285.6611111111111,281.5611111111112,276.64444444444445,271.1138888888889,265.05,258.49444444444447,251.58333333333331,244.48055555555555,237.25833333333333,229.81666666666663,222.65,215.70555555555555,208.6
Martinique,218.93396226415092,224.03490566037732,229.0830188679245,234.5877358490566,240.71132075471695,246.26556603773585,251.16603773584905,256.2966981132075,261.5297169811321,266.8768867924528,272.425,277.9061320754717,282.79009433962267,287.0070754716981,290.9882075471698,295.0561320754717,299.12783018867924,302.7570754716981,305.2150943396226,306.4547169811321,307.0943396226415,307.5325471698113,307.87075471698114,307.8924528301887,307.9,308.81037735849054,310.3471698113208,311.5735849056604,312.4075471698113,312.9995283018868,313.4759433962264,314.1382075471698,316.0745283018868,319.4853773584905,323.4179245283019,327.4985849056604,331.67735849056606,335.97783018867926,340.3683962264151,344.8721698113208,350.0,355.9457547169811,362.1990566037736,368.43537735849054,374.5938679245283,380.6575471698113,386.6297169811321,392.5339622641509,397.9372641509434,399.89481132075474,397.53018867924527,393.5344339622641,389.1193396226415,385.288679245283,382.1665094339623,379.1009433962264,377.7830188679245,378.1193396226415,378.0150943396226,376.9066037735849,374.8900943396226,372.2316037735849,369.55801886792455,367.4207547169812,365.10801886792456,362.0103773584906,357.43962264150946,350.4735849056604,343.4806603773585,339.2561320754717,336.4287735849057,333.2811320754717,329.67830188679244,326.4165094339623,323.7683962264151
Mauritania,0.6381245755311924,0.6509008440865431,0.664407198990977,0.678558261375764,0.6933855632094693,0.7089589599301446,0.725338119724459,0.7425502085960998,0.7606442223731444,0.7796706122052973,0.7997453187154361,0.8209629378092559,0.8432953332686524,0.8668123605316775,0.8915833899291743,0.9176661492189774,0.9451411661977296,0.9739429513922576,1.003918696031823,1.034979625497235,1.0670476375278937,1.0999340254196175,1.1335548656253032,1.1679804986902105,1.2032487629766178,1.239283981759969,1.2761584360143592,1.3134457165033473,1.3512302318812457,1.3900824682254778,1.4301372853400602,1.4716954496943824,1.5146749781701756,1.558888619384884,1.604436305423499,1.651408266226836,1.699655573881828,1.749310662656447,1.8005806733288057,1.8463646065780537,1.893740176579024,1.949876782768992,2.0259391675560297,2.109564373726593,2.182452216939944,2.243152226642088,2.287947996507228,2.3394838459299505,2.400941593092073,2.4659920442417773,2.535598622295528,2.5989710876103618,2.657082080139711,2.718585427379451,2.783218686329679,2.8515169302415835,2.923896381100223,3.000930920733482,3.0884529931114777,3.1866192878626176,3.2899626467449306,3.39847821868633,3.511238963811002,3.6230896478121664,3.733883283205589,3.847830115455516,3.9649330552052,4.085184340739303,4.208484525080043,4.334634714271854,4.463113418065393,4.593843504414475,4.730413796449016,4.872845153778985,5.015422043271563
Mauritius,258.8958128078818,266.585960591133,274.4706896551724,281.734236453202,288.41330049261086,295.3637931034483,302.7374384236453,310.5435960591133,318.7948275862069,327.50467980295565,335.1384236453202,341.1472906403941,347.4258620689655,354.8524630541872,362.82586206896553,370.76871921182266,378.6453201970443,386.3334975369458,393.734236453202,400.8576354679803,407.7317733990148,414.3381773399015,420.49433497536944,426.1795566502463,431.7551724137931,437.44975369458126,443.2768472906404,449.3334975369458,455.8012315270936,462.7522167487685,470.0571428571429,477.4472906403941,484.5366995073892,491.3135467980296,498.14679802955663,504.9573891625616,511.49950738916255,517.7889162561577,523.937684729064,530.0403940886699,536.4647783251231,543.3699507389163,550.576354679803,557.8293103448276,564.8019704433498,571.3401477832513,577.5285714285715,583.398275862069,588.721921182266,594.0352216748769,599.3243842364532,603.8428571428572,607.9238916256157,611.8711822660099,615.6647783251232,619.3177339901478,622.5519704433498,625.3785714285714,627.8990147783251,630.0354679802956,631.8766009852217,633.6290640394088,635.0591133004926,635.9524630541872,636.4554187192118,636.5889162561576,636.3564039408867,635.7906403940887,634.8933497536946,633.6305418719212,632.1295566502463,630.3564039408867,628.6352216748769,627.3832512315271,626.1916256157635
